step,key,operations,nanos
1379,706416,13,5100
1380,163147,9,4100
1381,932036,5,600
1382,670398,10,3600
1383,267592,4,600
1384,793861,5,4100
1385,694807,7,700
1386,346795,9,1200
1387,906144,8,800
1388,108799,9,800
1389,339913,9,800
1390,712023,8,800
1391,476462,3,700
1392,265238,6,700
1393,130467,8,900
1394,135939,13,900
1395,131668,7,400
1396,211350,13,800
1397,68597,11,800
1398,850550,12,1100
1399,138269,10,600
1400,86485,10,700
1401,515690,13,6100
1402,784682,8,1100
1403,786086,8,600
1404,272620,12,4800
1405,654391,10,1000
1406,530070,8,700
1407,107737,11,700
1408,74643,11,600
1409,720749,6,800
1410,33049,11,700
1411,350549,10,4400
1412,760024,9,1000
1413,754031,10,4100
1414,96640,9,700
1415,23466,14,4600
1416,399484,6,4500
1417,803581,6,700
1418,258868,9,700
1419,281216,10,900
1420,947946,4,600
1421,738030,5,700
1422,335747,8,800
1423,170455,7,700
1424,416085,8,900
1425,486460,10,1000
1426,581513,13,13900
1427,224488,8,1000
1428,36205,9,700
1429,338745,10,900
1430,981626,4,800
1431,676651,10,700
1432,340221,7,600
1433,213216,13,800
1434,194255,11,5500
1435,260338,9,4300
1436,935972,11,4700
1437,273479,9,1000
1438,576267,11,900
1439,928050,5,600
1440,844077,5,700
1441,772592,5,600
1442,947177,6,4200
1443,400034,5,600
1444,982670,3,500
1445,51070,14,900
1446,368740,7,800
1447,372925,8,4600
1448,521210,9,1000
1449,577476,15,900
1450,507810,11,900
1451,864609,7,800
1452,742243,5,500
1453,230009,6,600
1454,618430,10,4700
1455,692057,10,11638100
1456,742031,6,2500
1457,778824,6,1700
1458,899313,8,34400
1459,499256,7,1400
1460,865814,6,1100
1461,607620,17,76400
1462,776284,7,1000
1463,739868,5,1100
1464,923318,4,800
1465,140089,9,1100
1466,914548,8,700
1467,356690,6,900
1468,877842,9,1100
1469,842461,8,800
1470,259978,9,1000
1471,270552,10,900
1472,321357,11,2400
1473,126822,7,800
1474,847798,6,800
1475,761469,11,1000
1476,209215,7,800
1477,245109,8,800
1478,676127,11,1900
1479,596197,12,1000
1480,402067,10,1000
1481,696240,8,700
1482,24298,17,2100
1483,797737,7,1200
1484,67069,11,1400
1485,876333,11,1400
1486,898557,8,800
1487,689499,10,61600
1488,565210,6,1200
1489,567177,5,29000
1490,584751,15,4000
1491,15847,17,2900
1492,594021,13,1100
1493,346201,10,1500
1494,59214,13,1000
1495,931668,6,1000
1496,966803,7,1300
1497,933304,4,500
1498,269132,12,900
1499,70378,11,1100
1500,21517,10,800
1501,656256,10,1700
1502,149382,8,800
1503,788590,6,9600
1504,996232,6,2000
1505,292052,11,1000
1506,744626,6,800
1507,873097,11,1800
1508,588482,15,1900
1509,23065,15,1000
1510,439589,9,900
1511,326919,9,1700
1512,700058,5,900
1513,36740,13,1500
1514,696127,9,1100
1515,80762,10,800
1516,573004,16,2000
1517,885902,5,800
1518,594356,15,1400
1519,262207,6,700
1520,534921,9,900
1521,295493,15,2100
1522,332471,10,800
1523,470168,7,900
1524,998383,3,600
1525,56700,18,2000
1526,150085,10,1200
1527,426873,4,800
1528,564778,7,900
1529,725987,9,800
1530,531083,8,900
1531,236126,9,1000
1532,403558,9,700
1533,184049,14,1400
1534,940852,6,800
1535,456217,6,800
1536,938992,9,3200
1537,407549,8,900
1538,527123,10,800
1539,332586,12,1500
1540,984680,3,700
1541,232108,9,700
1542,744874,5,900
1543,155398,12,1200
1544,799781,5,700
1545,429125,3,700
1546,485909,12,1000
1547,289146,8,1300
1548,906725,7,1200
1549,172065,7,800
1550,204054,10,800
1551,396585,8,1200
1552,734063,9,1000
1553,924350,6,1000
1554,556542,8,1100
1555,266673,6,1500
1556,792584,6,1000
1557,692850,11,247900
1558,71156,8,1000
1559,190188,14,1000
1560,736333,7,700
1561,535676,10,2300
1562,424421,5,600
1563,67218,10,700
1564,258355,9,1000
1565,655478,6,1400
1566,645448,6,1300
1567,389756,11,2600
1568,194905,10,700
1569,692646,8,800
1570,117132,9,900
1571,849731,5,800
1572,249415,9,900
1573,678645,14,1700
1574,116065,12,700
1575,931143,6,8000
1576,281798,9,800
1577,178103,16,1000
1578,264608,10,1300
1579,788940,9,700
1580,940251,7,900
1581,920744,6,700
1582,757784,8,800
1583,510718,10,1700
1584,120609,10,800
1585,469432,7,900
1586,385526,14,1900
1587,139541,11,9100
1588,680834,8,1500
1589,560445,8,1100
1590,932880,3,600
1591,641299,11,900
1592,546962,12,800
1593,255944,7,700
1594,146894,9,700
1595,195051,10,500
1596,634760,8,1300
1597,242386,11,1100
1598,934453,2,700
1599,805820,6,900
1600,999065,2,400
1601,222356,12,900
1602,98129,11,1100
1603,135098,5,600
1604,915635,7,600
1605,147637,8,600
1606,108927,11,1300
1607,578798,11,900
1608,644435,8,700
1609,894942,9,1500
1610,815316,10,1000
1611,552404,8,900
1612,213891,13,1500
1613,592362,12,900
1614,979310,6,1100
1615,908322,6,1100
1616,529588,12,1400
1617,31481,13,1600
1618,488725,11,900
1619,809640,12,1200
1620,417715,7,1900
1621,570787,8,1700
1622,592141,12,1700
1623,311826,11,1300
1624,706123,11,1300
1625,796938,9,600
1626,917562,9,700
1627,532747,14,1400
1628,809912,11,800
1629,316361,8,600
1630,229168,10,900
1631,700988,6,700
1632,193731,13,1000
1633,967241,10,2200
1634,301271,13,6300
1635,629938,9,900
1636,120767,9,1000
1637,292914,9,1600
1638,793079,6,700
1639,227806,10,800
1640,732382,10,700
1641,963773,13,1200
1642,134630,7,700
1643,603189,12,9700
1644,818352,11,1300
1645,583016,8,700
1646,186827,10,1600
1647,857976,11,1700
1648,362938,14,2200
1649,863299,11,1200
1650,828238,8,800
1651,222862,13,1200
1652,869999,8,500
1653,39784,11,700
1654,972126,11,1600
1655,948557,3,900
1656,258894,9,800
1657,378312,6,700
1658,176542,6,800
1659,835479,12,1600
1660,431383,11,1000
1661,818207,10,700
1662,335277,10,900
1663,635233,6,500
1664,949739,7,600
1665,937481,7,900
1666,482512,9,900
1667,139343,14,1600
1668,148031,15,1600
1669,780527,4,700
1670,86847,11,1200
1671,110203,9,800
1672,319612,7,800
1673,31193,12,800
1674,708041,9,800
1675,480085,13,1100
1676,523255,11,900
1677,705000,4,600
1678,99812,10,1200
1679,261476,11,1200
1680,388936,8,700
1681,281051,12,1600
1682,758549,8,700
1683,628011,9,700
1684,534857,8,700
1685,807246,3,500
1686,269304,12,900
1687,673958,10,1000
1688,564461,10,1400
1689,36484,10,1100
1690,793197,8,1100
1691,437683,9,1200
1692,129466,9,1000
1693,866713,7,900
1694,305119,6,900
1695,171598,8,700
1696,272164,12,900
1697,747802,3,700
1698,505586,13,900
1699,404789,12,2000
1700,517064,13,800
1701,819440,7,500
1702,431880,13,2100
1703,419306,4,500
1704,980865,5,800
1705,515703,15,700
1706,246448,10,1100
1707,297623,7,700
1708,632235,10,800
1709,810220,13,900
1710,835885,10,1000
1711,751243,12,800
1712,294898,8,800
1713,227077,10,1100
1714,19230,13,1200
1715,301475,7,1000
1716,576405,9,1000
1717,901851,12,1400
1718,560398,10,700
1719,527556,10,700
1720,41661,10,700
1721,702531,8,1000
1722,926490,10,700
1723,654276,8,800
1724,54004,14,1600
1725,799482,7,900
1726,491707,11,1200
1727,615848,6,700
1728,228292,8,600
1729,515518,16,1600
1730,354416,7,700
1731,998152,4,1100
1732,176365,5,700
1733,428921,4,600
1734,222345,12,700
1735,34639,11,700
1736,601089,8,800
1737,656792,4,700
1738,429393,5,900
1739,857951,11,1500
1740,313376,8,800
1741,232955,8,1300
1742,199257,14,2600
1743,925905,9,1500
1744,669580,12,2000
1745,997125,10,1200
1746,107869,9,700
1747,307674,13,800
1748,769576,7,700
1749,526290,12,700
1750,558102,13,1600
1751,129993,8,700
1752,717714,6,900
1753,494408,12,138800
1754,279323,13,2300
1755,940524,6,800
1756,881369,6,600
1757,67527,11,800
1758,150773,8,7200
1759,732498,10,8000
1760,541597,7,1000
1761,146746,11,700
1762,978430,5,600
1763,89708,12,900
1764,473986,7,1800
1765,544207,7,600
1766,802804,7,1400
1767,527885,12,1200
1768,140752,11,900
1769,551171,9,700
1770,396831,7,700
1771,875921,9,600
1772,558123,14,1700
1773,22678,8,900
1774,839069,10,800
1775,563993,7,600
1776,386026,11,1200
1777,815326,9,700
1778,546119,5,700
1779,161012,8,800
1780,642197,9,600
1781,137144,14,1300
1782,701378,5,1300
1783,178905,17,2200
1784,805632,11,2200
1785,128857,8,1200
1786,135844,13,800
1787,748624,15,2000
1788,680574,11,1300
1789,529218,11,700
1790,881728,8,5900
1791,342577,10,900
1792,777220,7,1200
1793,308562,11,1400
1794,771088,8,900
1795,733829,10,800
1796,484764,10,900
1797,473333,5,700
1798,573502,10,800
1799,518729,14,1500
1800,588162,8,900
1801,761338,11,1300
1802,443855,6,700
1803,255440,7,700
1804,484703,12,800
1805,800003,5,600
1806,117548,14,1600
1807,459464,7,800
1808,414111,6,600
1809,540885,9,700
1810,976911,5,600
1811,556309,9,700
1812,328177,5,1300
1813,714128,10,900
1814,230982,12,1300
1815,518425,11,700
1816,372251,6,700
1817,547640,12,1200
1818,276391,9,800
1819,561173,7,800
1820,765879,13,5700
1821,48945,16,1000
1822,518545,11,600
1823,897769,8,700
1824,606029,6,600
1825,501898,7,700
1826,914010,11,1600
1827,348791,11,800
1828,246606,8,700
1829,577776,11,1000
1830,115290,10,900
1831,540646,7,600
1832,618603,7,700
1833,976707,6,500
1834,914899,11,1200
1835,511746,9,900
1836,113424,10,900
1837,435397,7,600
1838,749947,14,1700
1839,235329,8,600
1840,484481,12,1100
1841,542638,6,500
1842,736552,8,800
1843,164257,6,700
1844,684303,11,1300
1845,287582,10,700
1846,344856,10,1000
1847,138604,11,700
1848,551286,12,700
1849,532650,10,800
1850,642713,10,700
1851,72285,15,800
1852,957590,4,700
1853,560535,8,900
1854,375899,5,700
1855,321821,7,1000
1856,431244,11,1600
1857,140517,12,900
1858,387024,9,800
1859,296038,7,800
1860,320621,7,800
1861,336962,9,1000
1862,585469,9,900
1863,511305,11,1100
1864,989535,6,1100
1865,83552,11,5700
1866,235489,7,800
1867,597770,10,3200
1868,126739,11,1400
1869,547232,12,1000
1870,801470,4,1000
1871,746409,6,900
1872,633122,9,2900
1873,483309,14,1100
1874,676232,10,1000
1875,848188,7,1500
1876,634499,8,800
1877,589926,5,800
1878,207913,9,1400
1879,781175,15,2900
1880,847015,13,1400
1881,764275,6,900
1882,880815,8,900
1883,290894,10,1000
1884,214897,17,2400
1885,402681,11,1600
1886,559699,9,1100
1887,540913,9,1600
1888,191765,10,1000
1889,861544,11,1000
1890,778407,7,800
1891,653558,8,900
1892,678540,12,1000
1893,702001,6,800
1894,969755,7,900
1895,360085,8,1000
1896,126257,12,9400
1897,483733,14,800
1898,757931,11,1500
1899,7244,13,900
1900,748348,11,900
1901,593689,9,800
1902,455977,9,2000
1903,943843,8,900
1904,760856,6,500
1905,42710,10,1000
1906,523810,9,900
1907,978570,5,800
1908,228642,11,1100
1909,318188,9,1600
1910,492656,11,800
1911,279006,10,800
1912,113792,12,1600
1913,705111,5,700
1914,666780,14,900
1915,13706,9,700
1916,324060,5,600
1917,151834,9,1400
1918,403949,8,600
1919,666826,14,900
1920,626172,13,1700
1921,809367,16,1800
1922,859154,11,1100
1923,23307,14,1400
1924,626560,14,1900
1925,767872,7,800
1926,768679,5,300
1927,227503,9,700
1928,861879,14,6300
1929,658728,3,600
1930,646439,8,800
1931,830956,9,900
1932,737885,7,800
1933,816691,17,2200
1934,10863,13,900
1935,459540,12,1600
1936,877237,7,700
1937,99692,7,900
1938,978667,7,1100
1939,685167,8,1300
1940,92351,11,700
1941,363893,9,1300
1942,904991,11,2100
1943,698116,8,800
1944,979031,5,600
1945,410585,6,600
1946,328468,5,1300
1947,736695,8,1300
1948,376874,6,1000
1949,694398,8,700
1950,684573,11,700
1951,738252,14,1200
1952,549909,11,800
1953,52982,14,900
1954,375684,7,700
1955,114505,13,800
1956,343900,12,900
1957,702132,6,600
1958,311190,10,4000
1959,239994,9,1800
1960,14915,15,2300
1961,498779,9,900
1962,59848,12,1200
1963,409870,9,1100
1964,726668,9,800
1965,394162,11,1400
1966,225477,10,900
1967,521567,10,800
1968,6542,10,900
1969,16564,12,800
1970,248725,10,1900
1971,174223,9,900
1972,813359,13,800
1973,810628,12,800
1974,175467,9,1000
1975,180686,16,1900
1976,458366,9,1300
1977,328446,6,600
1978,831947,11,1100
1979,746935,5,700
1980,755439,10,900
1981,280041,9,700
1982,926870,14,2100
1983,376538,7,700
1984,658548,5,600
1985,558472,10,1300
1986,671987,12,19000
1987,877333,12,2900
1988,523188,14,1000
1989,90192,13,1900
1990,247964,12,1000
1991,954715,7,1600
1992,55786,13,1700
1993,589939,8,1600
1994,471874,5,700
1995,137622,12,900
1996,865245,7,900
1997,927963,10,1600
1998,412062,8,1400
1999,556777,8,700
2000,745463,6,700
2001,153330,11,900
2002,516758,15,1300
2003,532366,12,1200
2004,915077,9,700
2005,997086,6,900
2006,421256,8,900
2007,910751,5,600
2008,112394,13,800
2009,279882,12,1300
2010,96501,11,47300
2011,842288,9,2100
2012,70720,11,1000
2013,396064,9,1300
2014,777357,6,900
2015,836057,8,900
2016,827884,11,900
2017,393043,11,700
2018,981139,6,800
2019,248977,9,1100
2020,207325,11,800
2021,439000,7,1100
2022,573804,12,800
2023,896053,8,1000
2024,61889,11,800
2025,455540,5,500
2026,772618,12,900
2027,180009,18,2100
2028,812003,9,800
2029,492976,14,2000
2030,880240,8,700
2031,320597,8,800
2032,835717,9,1400
2033,615210,8,900
2034,201697,13,1400
2035,111889,11,900
2036,832149,7,600
2037,27654,10,700
2038,751529,10,900
2039,75227,18,2400
2040,232080,10,800
2041,207489,15,1600
2042,59911,17,1500
2043,715077,10,1000
2044,411184,5,600
2045,492069,16,1400
2046,828981,9,700
2047,419948,4,153300
2048,38227,15,2500
2049,255257,8,700
2050,480854,13,900
2051,162658,7,700
2052,564650,9,900
2053,679056,13,1600
2054,247995,12,1200
2055,696749,10,700
2056,794266,6,800
2057,919074,9,1400
2058,474898,4,900
2059,474665,5,500
2060,968178,8,1000
2061,636343,7,800
2062,574956,10,700
2063,485128,14,1600
2064,682697,13,12900
2065,197279,19,2600
2066,149225,9,900
2067,271930,18,2300
2068,727924,11,1200
2069,119552,9,53300
2070,981955,7,1000
2071,235048,9,1800
2072,278306,12,1600
2073,392295,7,900
2074,137715,13,1200
2075,741593,11,900
2076,126996,10,1400
2077,140159,9,1000
2078,700035,9,600
2079,970359,10,800
2080,181051,9,800
2081,433055,9,700
2082,181938,11,1700
2083,70892,11,1500
2084,56815,12,800
2085,308477,10,800
2086,409149,9,700
2087,265319,12,1900
2088,579210,11,1000
2089,486912,12,800
2090,603728,9,800
2091,615035,9,1200
2092,21215,9,800
2093,454196,7,700
2094,100681,7,1200
2095,401574,10,800
2096,627418,9,800
2097,562391,8,1000
2098,199141,11,1600
2099,348206,12,11400
2100,477430,16,1200
2101,979280,5,900
2102,657993,8,1200
2103,724327,10,1500
2104,702933,9,900
2105,953983,6,700
2106,916399,9,800
2107,173970,9,600
2108,538751,11,800
2109,529071,13,800
2110,213611,10,900
2111,560544,9,600
2112,6201,14,1300
2113,55272,14,1600
2114,548057,12,1000
2115,600916,10,500
2116,897793,6,800
2117,986338,6,500
2118,802469,4,700
2119,754310,10,1300
2120,344165,11,1400
2121,172563,9,1000
2122,337783,11,1100
2123,981827,8,1100
2124,799933,9,1200
2125,134889,10,900
2126,390009,11,800
2127,353682,9,600
2128,262603,6,902900
2129,648916,7,1500
2130,132934,13,4600
2131,945938,6,1400
2132,41325,11,1100
2133,531962,8,1000
2134,350832,10,1000
2135,8703,12,1000
2136,474940,6,1600
2137,49102,16,2700
2138,789614,10,2100
2139,352339,8,7800
2140,501893,9,1100
2141,844795,9,1100
2142,830753,8,900
2143,392264,8,900
2144,951458,6,700
2145,91066,12,1300
2146,752193,11,900
2147,567740,9,1000
2148,905588,7,900
2149,251715,12,1900
2150,605288,10,1700
2151,358638,11,1600
2152,360446,11,1600
2153,987935,4,900
2154,883067,8,900
2155,758757,8,700
2156,536161,8,700
2157,932572,5,1000
2158,340273,10,1100
2159,723888,9,900
2160,534768,10,700
2161,213658,10,1000
2162,965441,10,1500
2163,846856,7,1400
2164,841839,11,800
2165,196355,11,1000
2166,492,15,1100
2167,38993,11,900
2168,635245,8,800
2169,25432,11,900
2170,762916,8,800
2171,835711,9,900
2172,928379,5,600
2173,501478,12,1100
2174,536984,14,1300
2175,280598,10,1500
2176,694408,9,1000
2177,904471,4,700
2178,376989,5,800
2179,243274,11,900
2180,775898,10,900
2181,306468,5,800
2182,46778,8,600
2183,78276,8,1000
2184,271083,14,1000
2185,843432,8,700
2186,386000,13,800
2187,261190,10,800
2188,143838,14,2000
2189,254416,15,1600
2190,643620,9,700
2191,977509,6,700
2192,308700,7,900
2193,251759,11,700
2194,682123,15,2000
2195,919285,7,900
2196,660496,9,1800
2197,447342,7,1000
2198,695089,14,5300
2199,662148,13,1400
2200,40251,11,1400
2201,921505,8,700
2202,717893,10,800
2203,422332,7,700
2204,811188,12,900
2205,258804,10,700
2206,276868,9,700
2207,344044,11,6900
2208,521280,15,2000
2209,975108,10,1600
2210,202721,9,800
2211,146592,12,700
2212,617674,8,1200
2213,858314,7,900
2214,7694,13,1100
2215,180204,12,1100
2216,629247,9,800
2217,566002,6,1100
2218,693162,9,800
2219,83656,11,900
2220,682568,13,800
2221,145482,14,1100
2222,356167,9,700
2223,945173,9,1500
2224,750629,12,800
2225,937301,8,1000
2226,320406,9,900
2227,511486,11,1600
2228,505123,18,1500
2229,473152,9,1200
2230,13618,13,1200
2231,765881,9,1200
2232,3257,12,1200
2233,536748,14,1600
2234,328454,6,800
2235,284973,9,800
2236,558917,10,900
2237,255082,10,700
2238,580315,10,1100
2239,412846,7,7300
2240,352670,10,1300
2241,977797,6,700
2242,406465,7,1400
2243,221091,12,800
2244,492373,15,1800
2245,994936,6,1000
2246,218073,8,1000
2247,657417,6,700
2248,983437,6,900
2249,842368,9,600
2250,732222,12,1500
2251,43920,10,800
2252,805940,5,1100
2253,305484,6,1000
2254,307790,9,800
2255,276131,10,900
2256,755549,10,900
2257,957266,4,900
2258,914904,8,800
2259,880773,7,1400
2260,933244,7,800
2261,636411,10,1400
2262,674084,11,900
2263,774935,9,800
2264,190013,10,1400
2265,715966,13,1300
2266,50969,11,900
2267,348534,13,900
2268,349569,12,6700
2269,345035,10,900
2270,736911,9,6100
2271,28161,12,900
2272,684342,11,600
2273,289949,10,900
2274,881586,11,1500
2275,787512,11,900
2276,117009,12,800
2277,634738,10,600
2278,696591,13,1600
2279,968960,7,700
2280,727979,10,1400
2281,829271,10,900
2282,608702,12,2000
2283,593091,11,900
2284,165365,10,1000
2285,183068,9,700
2286,898156,8,1300
2287,418740,8,1000
2288,127834,9,1200
2289,431592,13,2000
2290,884804,12,1600
2291,171312,12,1500
2292,475568,3,500
2293,480869,12,900
2294,875962,7,700
2295,815616,11,1000
2296,26585,14,900
2297,171739,11,1400
2298,603060,9,800
2299,331643,16,1600
2300,310780,7,7600
2301,320603,8,800
2302,874581,7,800
2303,192136,9,800
2304,733979,10,900
2305,825169,12,800
2306,386662,14,1600
2307,14657,15,1100
2308,669010,13,1600
2309,524989,9,1000
2310,591651,12,800
2311,129844,9,900
2312,147435,15,1500
2313,656187,8,900
2314,356640,19,2700
2315,760643,10,1300
2316,125728,13,900
2317,405758,9,1200
2318,406358,11,1200
2319,91947,12,1200
2320,675182,13,1000
2321,161179,9,900
2322,703374,8,1200
2323,296865,7,1100
2324,868690,8,1200
2325,509249,10,800
2326,915305,9,1100
2327,3032,14,800
2328,681507,9,800
2329,553863,10,1000
2330,97994,13,1000
2331,514208,8,800
2332,268299,5,1100
2333,534558,11,800
2334,422752,10,1800
2335,192488,9,700
2336,339491,9,600
2337,65702,13,1100
2338,912851,12,1400
2339,198692,10,1200
2340,754858,14,900
2341,365660,8,600
2342,231434,10,700
2343,761865,9,700
2344,226338,11,800
2345,562352,9,700
2346,437783,7,700
2347,343477,12,900
2348,691272,12,800
2349,352820,9,700
2350,464768,5,500
2351,349357,10,700
2352,768430,7,800
2353,429297,10,1300
2354,558699,11,700
2355,470334,7,1200
2356,2358,16,1200
2357,186644,10,900
2358,461477,7,700
2359,690948,12,1300
2360,691053,11,600
2361,703878,13,1200
2362,184079,11,800
2363,685321,10,800
2364,837249,9,800
2365,956185,4,700
2366,963493,11,800
2367,727045,13,900
2368,645025,9,800
2369,650013,9,1500
2370,847980,7,600
2371,462020,7,500
2372,898800,6,900
2373,898899,10,1400
2374,804600,6,800
2375,330789,12,1200
2376,522021,11,1100
2377,508025,10,800
2378,894679,7,600
2379,917310,6,500
2380,325057,6,700
2381,645572,13,1600
2382,399325,12,1600
2383,748765,11,700
2384,814702,14,900
2385,778092,9,700
2386,812877,14,800
2387,605545,8,800
2388,126897,12,800
2389,969761,7,600
2390,557473,10,1100
2391,713512,10,1600
2392,60684,11,2100
2393,960411,2,500
2394,290615,9,12500
2395,333466,12,1600
2396,369075,12,1300
2397,917199,9,1000
2398,81624,14,1100
2399,37378,13,1500
2400,54888,10,2300
2401,642877,14,5300
2402,391781,13,2400
2403,326148,7,1100
2404,228021,8,900
2405,124198,8,1200
2406,537376,14,2000
2407,926185,6,900
2408,966278,8,900
2409,805596,7,1100
2410,252308,11,900
2411,222912,10,900
2412,11360,14,1900
2413,198833,9,1100
2414,799459,7,1000
2415,885344,7,1300
